https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/paisley-flared-dress-with-belt_87028649,87028649,Cotton fabric. Midi design. A-line design. Paisley print. V-neck. Short sleeve. Belt loops. Removable belt. Front button closure. Available in Plus.,"0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20","Available, Available, Available, Available, Available, Available, Available, Available, Available, Available, Available",
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/combined-fabric-long-dress_87059211,87059211,Cotton and modal mix. Combined design. Long design. Straight design. Round neck. Sleeveless. No closure. Available in Plus.,"0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20","Available, Available, Available, Available, Available, Available, Available, Available, Available, Available, Available",
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/printed-bow-dress_77060344,77060344,Fluid fabric. A-line design. Short design. V-neck. Three quarter sleeve with elastic cuffs. Tie closure. Frill detail. Available in Plus. Printed Design. Front button closure.,"0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20","Not Available, Available, Available, Available, Not Available, Not Available, Not Available, Not Available, Not Available, Not Available, Not Available",
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/midi-dress-with-puffed-hem_87009072?c=20,87009072,Midi design. Straight design. Round neck. Sleeveless. Wide straps. Seam detail. Back zipper closure. Available in Plus. The orange color is exclusive online.,"4, 6, 8","Available, Available, Available",
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/leopard-print-dress-with-frayed-ends_87055752,87055752,A-line design. Midi design. Leopard print. Animal print. Round neck. Short sleeve. Draped waist. Frayed finish. Back zipper closure. Available in Plus.,"0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20","Last Few Items, Available, Available, Available, Available, Available, Last Few Items, Not Available, Last Few Items, Last Few Items, Last Few Items",
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/animal-print-ruffle-dress_87030621,87030621,Lightweight fabric. Short design. A-line design. V-neck. Wrap collar. Long flared sleeve. Fitted waist. Side closure. Ruffle detail at the hem. Lining only. Available in Plus.,"0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20","Available, Available, Available, Available, Available, Available, Available, Available, Available, Available, Available",
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/asymmetrical-neck-midi-dress_87096352,87096352,"Midi design. A-line design. Asymmetric neckline. Draped neckline. Short sleeve. Fitted waist. Side zipper closure. Asymmetric hem. Inner lining. Party and ceremony collection. Available in Plus. This garment is part of our event collection, designed to make you the perfect guest at any party, wedding, or ceremony.","0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20","Not Available, Available, Available, Available, Last Few Items, Last Few Items, Not Available, Last Few Items, Not Available, Not Available, Not Available",
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/printed-dress-with-openings_77020346,77020346,Fluid fabric. A-line design. Midi design. Cut-out. Round neck. Sleeveless. Invisible back zip fastening. Side slits. Available in Plus. Printed Design.,"0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20","Not Available, Last Few Items, Available, Last Few Items, Last Few Items, Available, Not Available, Last Few Items, Last Few Items, Last Few Items, Last Few Items",
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/printed-dress-with-asymmetrical-neck_87037182,87037182,"Midi design. Straight design. Abstract leaf print. Asymmetric neckline. Sleeveless. Side zipper closure. Available in Plus. This garment is part of our event collection, designed to make you the perfect guest at any party, wedding, or ceremony.","0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20","Last Few Items, Available, Available, Available, Available, Available, Last Few Items, Last Few Items, Last Few Items, Last Few Items, Last Few Items",
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/jumpsuits/straight-fit-short-sleeved-jumpsuit-with-belt_87077907?c=05,87077907,Long design. Straight design. Round neck. Short sleeve. Belt loops. Belt buckle fastening. Button closure at the back. Available in Plus.,"XS, S, M, L, XL","Available, Available, Available, Available, Available",
