URL,Reference,Description,Sizes,Inventory,Image,Color
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/long-linen-dress-with-gathered-panel_87018645,87018645,Ramie and linen blend fabric. Long design. Straight design. V-neck. Short sleeve. Gathered panel at the waist. No closure. Exclusive Online.,"2, 4, 6, 8","Available, Available, Available, Available",,Black
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/long-printed-dress_17031161,17031161,Long design. A-line design. Print. V-neck. Short sleeve. Gathered panel at the waist. No closure. Available in Plus.,"0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20","Available, Available, Available, Available, Available, Available, Available, Available, Available, Available, Available",,Red
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/long-printed-dress_77020351,77020351,Long design. A-line design. V-neck. Thin Straps. Flared hem. Elastic panel. Printed Design. 100% cotton fabric.,"0, 2, 4, 6, 8, 10","Not Available, Not Available, Not Available, Available, Available, Available",,Orange
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/long-printed-dress_77075657,77075657,Fluid fabric. Long design. Straight design. V-neck. Long sleeves. Decorative bow. Inner lining. Available in Plus. Front button closure. Printed Design.,"0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20","Available, Available, Available, Not Available, Available, Not Available, Not Available, Not Available, Not Available, Not Available, Not Available",,Maroon
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/lurex-dress-with-gathered-neckline_87014066,87014066,"Lurex fabric. Knitted fabric. Straight design. Long design. Shaved design. V-neck. Runched detail in the neckline. Short sleeve. No closure. Ramadan Collection. This garment is part of our event collection, designed to make you the perfect guest at any party, wedding, or ceremony.","2, 4, 6, 8, 10","Not Available, Last Few Items, Not Available, Not Available, Not Available",,Gold
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/lyocell-blend-dress-with-draped-details_87035753,87035753,Lyocell-blend fabric. Fluid fabric. Midi design. Shaved design. A-line design. V-neck. Short sleeve. Invisible back zip fastening.,"2, 4, 6, 8, 10","Last Few Items, Last Few Items, Last Few Items, Not Available, Not Available",,Medium Brown
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/lyocell-dress-with-ruffles_87057186,87057186,Lyocell fabric. Short design. Fitted design. Low neckline. Sleeveless. Thin Straps. Back zipper closure.,"2, 4, 6, 8, 10","Available, Available, Available, Available, Available",,Black
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/lyocell-midi-dress_77054064?c=52,77054064,Lyocell-blend fabric. Textured fabric. Midi design. Straight design. Round neck. Sleeveless. Button closure at the back. The purple color is an online exclusive. Exclusive Online. The model is 1.78 tall and is wearing a size 36.,"2, 4, 6, 8, 10","Available, Available, Not Available, Not Available, Not Available",,Blue
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/lyocell-v-neck-midi-dress_87028650,87028650,Cotton and lyocell-blend fabric. Midi design. A-line design. V-neck. Sleeveless. Wide straps. Back zipper closure.,"2, 4, 6, 8, 10","Available, Available, Available, Available, Available",,Light Blue
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/midi-dress-with-back-bow_17051178,17051178,Midi design. Straight design. Low neckline. Sleeveless. Thin Straps. Back knot closure.,"0, 2, 4, 6, 8, 10, 12","Available, Available, Available, Available, Available, Available, Available",,Red
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/midi-dress-with-cut-out_87009074,87009074,Midi design. A-line design. Cut-out detail on the sides. V-neck. Sleeveless. Thin Straps. Adjustable straps. Elastic band on the back. No closure.,"4, 6, 8","Available, Available, Available",,Coral Red
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/midi-dress-with-draped-detail_77000368,77000368,100% cotton. Midi design. Straight design. Round neck. Sleeveless. Unlined. No closure. Draped details. Available in Plus. The model is 1.79 tall and is wearing a size 36. 100% cotton fabric. Wide straps. Knot detail.,"0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20","Available, Available, Available, Available, Available, Last Few Items, Not Available, Not Available, Not Available, Not Available, Not Available",,Black
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/midi-dress-with-draped-detail_87095741,87095741,Available in Plus. Light Flat Structure. Slim silhouette. Round Lapel Collar. Long length. Short sleeve.,"0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20","Not Available, Available, Available, Available, Available, Available, Last Few Items, Not Available, Last Few Items, Not Available, Not Available",,Black
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/midi-dress-with-draped-detail_87095741?c=92,87095741,Available in Plus. Light Flat Structure. Slim silhouette. Round Lapel Collar. Long length. Short sleeve.,"0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20","Not Available, Available, Available, Available, Available, Last Few Items, Last Few Items, Last Few Items, Last Few Items, Available, Last Few Items",,Grey
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/midi-dress-with-gathered-waist_87004788,87004788,Midi design. A-line design. Halter neck. Sleeveless. Thin Straps. Gathered detail at the waist. Back zipper closure. Inner lining.,"2, 4, 6, 8, 10","Available, Available, Available, Last Few Items, Not Available",,Brown
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/midi-dress-with-knot-detail_87020591,87020591,Lightweight fabric. Slim fit. Midi design. Round neck. Short sleeve. Back closure. Knot detail at the front. Unlined.,"2, 4, 6, 8, 10","Available, Available, Available, Last Few Items, Not Available",,Emerald Green
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/midi-dress-with-knot-detail_87020591?c=99,87020591,Lightweight fabric. Slim fit. Midi design. Round neck. Short sleeve. Back closure. Knot detail at the front. Unlined.,"2, 4, 6, 8, 10","Available, Last Few Items, Available, Last Few Items, Not Available",,Black
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/midi-dress-with-openwork-embroidery-motifs_87019067,87019067,Cotton fabric. Midi design. A-line design. Embroidered motifs. Openwork details. Round neck. Sleeveless. Draped waist. Back slit. Decorative bow on the back. Back zipper closure. Inner lining.,"0, 2, 4, 6, 8, 10, 12","Last Few Items, Available, Available, Available, Available, Available, Last Few Items",,Black
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/midi-dress-with-pleats_17011171,17011171,Midi design. A-line design. Low neckline. Sleeveless. Thin adjustable straps. Dart detail. Side zipper closure.,"2, 4, 6, 8, 10","Last Few Items, Last Few Items, Last Few Items, Last Few Items, Last Few Items",,Mint Green
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/midi-dress-with-puffed-hem_87009072,87009072,Midi design. Straight design. Round neck. Sleeveless. Wide straps. Seam detail. Back zipper closure. Available in Plus. The orange color is exclusive online.,"0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20","Last Few Items, Available, Available, Available, Available, Available, Available, Last Few Items, Last Few Items, Last Few Items, Last Few Items",,Blue
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/midi-dress-with-puffed-hem_87009072?c=20,87009072,Midi design. Straight design. Round neck. Sleeveless. Wide straps. Seam detail. Back zipper closure. Available in Plus. The orange color is exclusive online.,"4, 6, 8","Available, Available, Available",,Orange
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/midi-dress-with-wrinkled-effect_87017197,87017197,Straight design. Midi design. Wrinkled effect. Round neck. Sleeveless. Tie closure at the back.,"4, 6, 8","Available, Available, Available",,Aqua Green
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/midi-floral-dress_87027183,87027183,Midi design. Straight design. Floral print. V-neck. Short sleeve. Side zipper closure. Available in Plus.,"0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20","Last Few Items, Available, Available, Available, Available, Last Few Items, Not Available, Available, Not Available, Last Few Items, Last Few Items",,Black
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/mini-crochet-dress-with-bow_87059205,87059205,Medium knit fabric. Crochet design. Short design. Fitted design. V-neck. Long sleeves. Tie closure at front.,"4, 6, 8","Available, Available, Available",,White
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/off-the-shoulder-corset-tulle-dress_87070422,87070422,"This piece, which stands out for its fitted, corset-style design and off-the-shoulder design, will elegantly enhance your figure. Made from a soft, lightweight fabric, it is perfect for creating a chic look that will suit both formal occasions and your evenings out. Tulle. Corset style. Off-shoulder design. Off-Shoulder. Fitted design. Long design. Sleeveless. Side zipper closure. Party and ceremony collection. Items from the CAPSULE collection can be exchanged or returned within 14 days from the date of shipment. This garment is part of our event collection, designed to make you the perfect guest at any party, wedding, or ceremony.","2, 4, 6, 8","Last Few Items, Last Few Items, Last Few Items, Available",,Black
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/off-the-shoulder-draped-dress_87090608,87090608,Lightweight fabric. A-line design. Shaved design. Long design. Strapless. Long sleeves. Draped cuffs. Side zipper closure. Opening at the bottom. Inner lining.,"2, 4, 6, 8","Last Few Items, Available, Available, Last Few Items",,White
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/off-the-shoulder-dress-in-combined-fabric_87034802,87034802,Combined fabric. Knitted fabric. Fluid fabric. Combined design. Fitted design. Long design. A-line design. Off-Shoulder. Off-shoulder design. Long sleeves. No closure.,"2, 4, 6, 8, 10","Available, Available, Available, Available, Available",,Black
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/off-the-shoulder-dress-with-slit-detail_87040271,87040271,"The bardot dress is reinvented in its most flattering and elegant version: its on-trend off-the-shoulder neckline and the opening detail at the back will get you noticed. Straight design. Long design. Off shoulder. Turn-down neckline. Off-Shoulder. Back Slit at the Hem. Invisible back zip fastening. Inner lining. Made in Portugal. Party and ceremony collection. Items from the CAPSULE collection can be exchanged or returned within 14 days from the date of shipment. This garment is part of our event collection, designed to make you the perfect guest at any party, wedding, or ceremony.","2, 4, 6, 8, 10","Last Few Items, Available, Not Available, Available, Last Few Items",,Black
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/off-the-shoulder-dress-with-slit-detail_87040271?c=70,87040271,"The bardot dress is reinvented in its most flattering and elegant version: its on-trend off-the-shoulder neckline and the opening detail at the back will get you noticed. Straight design. Long design. Off shoulder. Turn-down neckline. Off-Shoulder. Back Slit at the Hem. Invisible back zip fastening. Inner lining. Made in Portugal. Party and ceremony collection. Items from the CAPSULE collection can be exchanged or returned within 14 days from the date of shipment. This garment is part of our event collection, designed to make you the perfect guest at any party, wedding, or ceremony.","2, 4, 6, 8, 10","Available, Available, Available, Available, Available",,Red
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/off-the-shoulder-pleated-dress_87054777,87054777,"Pleated design. A-line design. Long design. Strapless. Off-Shoulder. Sleeveless. Back zipper closure. Inner lining. This garment is part of our event collection, designed to make you the perfect guest at any party, wedding, or ceremony.","2, 4, 6, 8, 10","Not Available, Not Available, Last Few Items, Not Available, Last Few Items",,White
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/open-back-crochet-dress_17051222,17051222,Fine knit fabric. Crochet design. Short design. Straight design. Boat neck. Long flared sleeve. Back neckline. Back knot closure.,"4, 6, 8","Not Available, Not Available, Not Available",,Chocolate
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/open-back-crochet-dress_87067171,87067171,Crochet fabric. Floral embroidery. Short design. Straight design. Round neck. Sleeveless. Open back. No closure. Inner lining.,"4, 6, 8","Available, Available, Available",,Chocolate
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/open-back-dress_17071235,17071235,Midi design. Straight design. Boat neck. Sleeveless. Wide straps. Open back. Back Slit at the Hem. No closure.,"0, 2, 4, 6, 8, 10, 12","Last Few Items, Available, Available, Available, Available, Available, Available",,Black
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/open-back-knitted-dress_77039038,77039038,Fine knit fabric. Fitted design. Short design. Halter neck. Sleeveless. No closure. The model is 1.77 tall and is wearing a size 36. Party and ceremony collection.,"4, 6, 8","Not Available, Not Available, Last Few Items",,Black
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/openwork-cotton-dress_87014780,87014780,100% Cotton. Openwork details. Short design. Flared design. Straight neck. Puffed short sleeve. Bands details. Lightweight fabric. Midi design. Front closure. Long sleeves. A-line design. Shirt Collar. Unlined. Ramadan Collection.,"2, 4, 6, 8, 10","Not Available, Not Available, Not Available, Not Available, Not Available",,Beige
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/openwork-knit-dress-with-fringes_87084081,87084081,Openwork knit. Semi-transparent design. Fitted design. Perkins collar. Sleeveless. Fringe finish. No closure. Selection Collection.,"2, 4, 6, 8","Available, Available, Available, Available",,Black
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/openwork-lurex-dress_77060341,77060341,Openwork knit. Lurex fabric. Long design. Round neck. Wide strap. No closure. Fitted design.,"0, 2, 4, 6, 8, 10, 12","Last Few Items, Available, Available, Available, Available, Available, Not Available",,Gold
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/oversize-linen-blend-dress_87064792,87064792,Linen blend fabric. Oversize design. Long design. V-neck. Short sleeve. Front opening. Button Closure at the Front. Ramadan Collection.,"XS-S, M-L","Available, Last Few Items",,Mustard
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/paisley-flared-dress-with-belt_87028649,87028649,Cotton fabric. Midi design. A-line design. Paisley print. V-neck. Short sleeve. Belt loops. Removable belt. Front button closure. Available in Plus.,"0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20","Available, Available, Available, Available, Available, Available, Available, Last Few Items, Last Few Items, Last Few Items, Last Few Items",,Blue
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/paisley-print-shirt-dress_87050581,87050581,Fluid fabric. Paisley print. Midi design. Crossed V-neck. A-line design. Shirt-style. Pleated skirt. Shirt Collar. Short sleeve.,"2, 4, 6, 8, 10","Available, Available, Available, Available, Last Few Items",,Blue
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/perkins-neck-knitted-dress_87070425,87070425,Turtleneck. No closure. Long design. Straight design. Long sleeves. Fine knit fabric. Unlined. Midi design. Perkins collar. Cable knit finish.,"0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20","Last Few Items, Available, Available, Available, Available, Not Available, Not Available, Not Available, Not Available, Not Available, Not Available",,Black
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/perkins-neck-knitted-dress_87070425?c=37,87070425,Turtleneck. No closure. Long design. Straight design. Long sleeves. Fine knit fabric. Unlined. Midi design. Perkins collar. Cable knit finish.,"0, 2, 4, 6, 8, 10, 12","Not Available, Available, Available, Available, Available, Last Few Items, Not Available",,Khaki
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/perkins-neck-knitted-dress_87097184,87097184,Fine knit fabric. Straight design. Short design. Perkins collar. Sleeveless. No closure. Available in Plus.,"0, 2, 4, 6, 8, 10, 12","Not Available, Available, Available, Available, Available, Available, Not Available",,Black
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/perkins-neck-knitted-dress_87097184?c=32,87097184,Fine knit fabric. Straight design. Short design. Perkins collar. Sleeveless. No closure. Available in Plus.,"0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20","Not Available, Available, Available, Available, Available, Available, Not Available, Last Few Items, Last Few Items, Last Few Items, Last Few Items",,Chocolate
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/perkins-neck-textured-dress_87067178,87067178,Cotton fabric. Textured fabric. Stretch fabric. Fitted design. Long design. Perkins collar. Sleeveless. Back Slit at the Hem. Back zipper closure. Available in Plus.,"0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20","Available, Available, Available, Available, Available, Last Few Items, Available, Available, Available, Available, Last Few Items",,Brown
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/pleated-dress-with-bow-belt_87004071,87004071,Pleated design. A-line design. Midi design. Round neck. Long sleeves. Puffed sleeves. Elastic cuffs. Adjustable tie. Button closure at the back. Inner lining. Ramadan Collection.,"2, 4, 6, 8, 10","Not Available, Available, Available, Last Few Items, Not Available",,Navy
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/pleated-dress-with-bow-belt_87004071?c=36,87004071,Pleated design. A-line design. Midi design. Round neck. Long sleeves. Puffed sleeves. Elastic cuffs. Adjustable tie. Button closure at the back. Inner lining. Ramadan Collection.,"2, 4, 6, 8, 10","Not Available, Available, Available, Last Few Items, Last Few Items",,Olive Green
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/pleated-halter-neck-dress_87055738,87055738,Fluid fabric. Midi design. A-line design. Pleated design. Halter neck. Sleeveless. Back zipper closure. Inner lining. Ramadan Collection.,"2, 4, 6, 8, 10","Not Available, Last Few Items, Last Few Items, Last Few Items, Not Available",,Pink
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/pleated-knitted-dress_87037173,87037173,Cotton blend fabric. Fine knit fabric. Pleated design. Long design. A-line design. Halter neck. Sleeveless. No closure. Selection Collection.,"4, 6, 8","Not Available, Not Available, Available",,Medium Brown
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/pleated-lace-dress_87085753,87085753,"Party and ceremony collection. Straight silhouette. Light Flat Structure. Round Lapel Collar. Long length. Ramadan Collection. This garment is part of our event collection, designed to make you the perfect guest at any party, wedding, or ceremony.","2, 4, 6, 8, 10","Last Few Items, Last Few Items, Not Available, Last Few Items, Not Available",,White
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/pleated-long-dress_87004787,87004787,"Long design. A-line design. Pleated design. Halter neck. Ruched detail at the neck. Sleeveless. This garment is part of our event collection, designed to make you the perfect guest at any party, wedding, or ceremony.","2, 4, 6, 8, 10","Not Available, Not Available, Not Available, Not Available, Last Few Items",,Black
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/pleated-long-dress_87014067,87014067,Fluid fabric. A-line design. Pleated design. Combined design. Midi design. Round neck. Sleeveless. No closure. Inner lining. Ramadan Collection.,"2, 4, 6, 8, 10","Not Available, Not Available, Not Available, Last Few Items, Last Few Items",,Black
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/pleated-long-dress_87014067?c=01,87014067,Fluid fabric. A-line design. Pleated design. Combined design. Midi design. Round neck. Sleeveless. No closure. Inner lining. Ramadan Collection.,"2, 4, 6, 8, 10","Not Available, Not Available, Not Available, Not Available, Not Available",,White
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/pleated-short-dress_17061268,17061268,Short design. A-line design. Patterned design. Strapless. Sleeveless. Side zipper closure.,"2, 4, 6, 8, 10","Available, Available, Available, Available, Available",,Black
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/pleated-short-dress_17061268?c=30,17061268,Short design. A-line design. Patterned design. Strapless. Sleeveless. Side zipper closure.,"2, 4, 6, 8, 10","Available, Available, Available, Available, Available",,Brown
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/pockets-shirt-dress_87060577,87060577,Lapel-collar. Notch lapels. Fluid fabric. Midi design. A-line design. Shirt-style. Short sleeve. Button Closure at the Front. Two patch pockets at the front. Two side pockets. Removable bow on the waist.,"2, 4, 6, 8, 10","Last Few Items, Last Few Items, Available, Last Few Items, Not Available",,Red
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/pockets-shirt-dress_87060577?c=53,87060577,Lapel-collar. Notch lapels. Fluid fabric. Midi design. A-line design. Shirt-style. Short sleeve. Button Closure at the Front. Two patch pockets at the front. Two side pockets. Removable bow on the waist.,"2, 4, 6, 8, 10","Last Few Items, Last Few Items, Not Available, Not Available, Not Available",,Vibrant blue
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/polka-dot-dress-with-belt_87086354,87086354,"Party and ceremony collection. Available in Plus. Straight design. Midi design. Polka-dot print. Shirt Collar. Short sleeve. Belt loops. Belt buckle fastening. Pleats detail. Front button closure. This garment is part of our event collection, designed to make you the perfect guest at any party, wedding, or ceremony.","0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20","Not Available, Available, Available, Available, Not Available, Not Available, Not Available, Not Available, Not Available, Not Available, Not Available",,Off White
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/polka-dot-shirt-dress-with-knot-detail_87004080,87004080,Straight design. Long design. Polka-dot print. Shirt Collar. Long sleeve with buttoned cuffs. Knot detail. Button Closure at the Front. Available in Plus.,"0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20","Available, Available, Available, Available, Available, Available, Not Available, Not Available, Not Available, Not Available, Not Available",,Black
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/printed-dress-with-cut-out_17011166?c=76,17011166,Midi design. Straight design. Printed Design. Round neck. Sleeveless. Wide straps. Cut-out detail on the sides. Side opening at the hem. Back zipper closure. Available in Plus.,"0, 2, 4, 6, 8, 10, 12","Available, Available, Available, Available, Available, Available, Available",,Maroon
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/printed-dress-with-openings_67028648,67028648,Linen blend fabric. Straight design. Short design. Halter neck. Cut-out. Open back. Sleeveless. Bow fastening on the neck. Back zipper closure. Printed Design.,"2, 4, 6, 8","Not Available, Not Available, Not Available, Last Few Items",,Blue
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/printed-dress-with-turn-down-neckline_77040628,77040628,Fluid fabric. Short design. Strapless. Sleeveless. Thin Straps. Bow fastening on the neck. Inner lining. Multi-position suspenders. Printed fabric of Italian origin. Turn-down neckline. Fitted design.,"2, 4, 6, 8, 10","Last Few Items, Available, Not Available, Not Available, Not Available",,Green
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/printed-midi-dress_87087165?c=30,87087165,Straight design. Floral print. Midi design. V-neck. Short sleeve. Side zipper closure. Available in Plus. The black color is an online exclusive.,"0, 2, 4, 6, 8, 10, 12","Not Available, Available, Available, Not Available, Not Available, Not Available, Not Available",,Brown
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/printed-midi-dress_87087165?c=70,87087165,Straight design. Floral print. Midi design. V-neck. Short sleeve. Side zipper closure. Available in Plus. The black color is an online exclusive.,"0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20","Not Available, Available, Available, Available, Not Available, Not Available, Not Available, Not Available, Not Available, Last Few Items, Last Few Items",,Red
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/printed-shirt-dress-with-belt_87029066,87029066,Midi design. Straight design. Abstract-print. Shirt Collar. Sleeveless. Belt loops. Removable belt. Button Closure at the Front. Available in Plus.,"0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20","Not Available, Available, Available, Available, Available, Available, Not Available, Not Available, Not Available, Not Available, Not Available",,Ecru
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/printed-shirt-dress-with-belt_87029066?c=52,87029066,Midi design. Straight design. Abstract-print. Shirt Collar. Sleeveless. Belt loops. Removable belt. Button Closure at the Front. Available in Plus.,"0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20","Available, Available, Available, Available, Available, Available, Available, Available, Available, Available, Available",,Blue
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/puffed-sleeve-linen-dress_87076712,87076712,100% linen fabric. Midi design. A-line design. Strapless. Puffed short sleeve. Back zipper closure. Inner lining.,"4, 6, 8","Available, Available, Available",,Green
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/ramie-paisley-dress_87027184,87027184,A-line design. Midi design. Paisley print. V-neck. Sleeveless. Two side pockets. Available in Plus.,"0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20","Available, Last Few Items, Available, Available, Available, Available, Available, Available, Available, Last Few Items, Last Few Items",,Green
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/rhinestone-polka-dot-halter-dress_87085929,87085929,"Discover the perfect balance between sophistication and modernity with this dress embellished with crystal beads that form a charming polka-dot print. Its elegant and detailed design brings a touch of shine and distinction to any occasion. With a flattering silhouette and an impeccable finish, this dress will become an essential piece in your collection, masterfully combining style and comfort. Fitted design. Midi design. Polka-dot print. Spots print. Halter neck. Side slit at hem. Back zipper closure. Inner lining. Hand embroidery. Party and ceremony collection. Items from the CAPSULE collection can be exchanged or returned within 14 days from the date of shipment. This garment is part of our event collection, designed to make you the perfect guest at any party, wedding, or ceremony.","2, 4, 6, 8","Available, Available, Available, Available",,Off White
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/rhinestone-polka-dot-halter-dress_87085929?c=30,87085929,"Discover the perfect balance between sophistication and modernity with this dress embellished with crystal beads that form a charming polka-dot print. Its elegant and detailed design brings a touch of shine and distinction to any occasion. With a flattering silhouette and an impeccable finish, this dress will become an essential piece in your collection, masterfully combining style and comfort. Fitted design. Midi design. Polka-dot print. Spots print. Halter neck. Side slit at hem. Back zipper closure. Inner lining. Hand embroidery. Party and ceremony collection. Items from the CAPSULE collection can be exchanged or returned within 14 days from the date of shipment. This garment is part of our event collection, designed to make you the perfect guest at any party, wedding, or ceremony.","2, 4, 6, 8","Available, Available, Available, Available",,Brown
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/rib-knit-midi-dress_87045750,87045750,Cable knit fabric. Fine knit fabric. Midi design. Fitted design. Low neckline. Long sleeves. No closure.,"0, 2, 4, 6, 8, 10, 12","Last Few Items, Available, Available, Available, Available, Last Few Items, Last Few Items",,Khaki
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/ribbed-midi-dress-with-slit-neckline_87095753,87095753,Knitted fabric. Reversible design. Fitted design. Midi design. Round neck. Short sleeve. Front opening.,"0, 2, 4, 6, 8, 10, 12","Last Few Items, Available, Available, Available, Last Few Items, Last Few Items, Last Few Items",,Black
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/ruched-mixed-dress_17061178,17061178,Cotton fabric. Short design. Fitted design. Low neckline. Sleeveless. Thin Straps. Ruched bodice. Full skirt. No closure.,"2, 4, 6, 8, 10","Available, Available, Available, Available, Available",,Black
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/ruffle-dress-with-thin-straps_87032545,87032545,Cotton blend fabric. Short design. A-line design. Low neckline. Thin Straps. No closure. Ruffle hem.,"2, 4, 6, 8, 10","Not Available, Not Available, Not Available, Last Few Items, Last Few Items",,Red
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/ruffle-knit-dress_17021263,17021263,Fine knit fabric. Short design. A-line design. Low neckline. Sleeveless. Thin Straps. Maxi flounce. No closure.,"0, 2, 4, 6, 8, 10","Not Available, Available, Available, Available, Available, Not Available",,Black
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/ruffled-dress-with-embroidered-openwork_87042535,87042535,100% cotton fabric. Short design. A-line design. Openwork design. Stand-up collar. Long sleeves with elastic cuffs. Adjustable waist tie. Button Closure at the Front. Ruffle hem. Belt loops.,"2, 4, 6, 8, 10","Last Few Items, Last Few Items, Not Available, Last Few Items, Not Available",,Strawberry
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/ruffled-floral-print-dress_87009070,87009070,Long design. A-line design. Floral print. V-neck. Ruffled straps. Sleeveless. Side zipper closure. Available in Plus.,"0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20","Last Few Items, Available, Available, Available, Available, Available, Not Available, Available, Available, Last Few Items, Last Few Items",,Blue
